112, 239949, 5.00, 4.98, 3.34, 32.37, 1024.00, 29.312, 0.244, 0.4200, 0.3816, -1.143
113, 241949, 4.97, 4.98, 3.42, 32.83, 1024.00, 29.300, 0.248, 0.4234, 0.3851, -0.748
114, 243949, 4.97, 4.98, 2.59, 32.25, 1023.88, 29.300, 0.244, 0.4190, 0.3897, -0.243
115, 245949, 4.97, 4.95, 2.23, 32.00, 1024.00, 29.288, 0.242, 0.4171, 0.3946, 0.266
116, 247949, 4.94, 4.97, 3.73, 32.00, 1023.50, 29.300, 0.242, 0.4171, 0.3994, 0.782
117, 249949, 4.97, 4.91, 1.77, 31.50, 1024.00, 29.288, 0.238, 0.4133, 0.4036, 1.255
118, 251949, 4.92, 4.95, 2.23, 31.17, 1024.00, 29.312, 0.235, 0.4110, 0.4070, 1.622
119, 253949, 5.01, 5.01, 1.92, 31.08, 1024.00, 29.300, 0.235, 0.4102, 0.4095, 1.899
120, 255949, 5.00, 4.98, 1.81, 30.64, 1024.00, 29.288, 0.231, 0.4068, 0.4111, 2.084
121, 257949, 4.97, 4.98, 0.61, 29.97, 1024.00, 29.312, 0.226, 0.4019, 0.4118, 2.154
122, 259949, 4.97, 4.97, -1.23, 30.55, 1024.00, 29.300, 0.231, 0.4062, 0.4118, 2.046
123, 261949, 4.91, 4.91, -1.12, 30.06, 1024.00, 29.288, 0.227, 0.4024, 0.4113, 1.769
124, 263949, 4.97, 4.95, -1.03, 30.11, 1023.88, 29.300, 0.227, 0.4029, 0.4104, 1.402
125, 265949, 4.95, 4.92, 1.37, 30.34, 1023.88, 29.275, 0.229, 0.4045, 0.4094, 1.076
126, 267949, 4.92, 4.98, 0.19, 29.92, 1023.75, 29.288, 0.226, 0.4014, 0.4083, 0.837
127, 269949, 5.01, 4.98, -1.11, 29.51, 1024.00, 29.288, 0.223, 0.3983, 0.4070, 0.593
128, 271949, 4.97, 4.98, -0.16, 28.14, 1024.00, 29.300, 0.213, 0.3880, 0.4053, 0.351
129, 273949, 4.97, 4.98, -1.14, 28.11, 1024.00, 29.300, 0.212, 0.3878, 0.4030, 0.124
130, 275949, 4.94, 4.92, -1.75, 28.75, 1024.00, 29.288, 0.217, 0.3925, 0.4007, -0.128
131, 277949, 4.94, 4.98, -0.56, 28.84, 1024.00, 29.300, 0.218, 0.3933, 0.3986, -0.364
132, 279949, 4.97, 4.89, 1.41, 29.03, 1023.75, 29.275, 0.219, 0.3946, 0.3969, -0.474
133, 281949, 4.89, 4.92, 1.58, 28.22, 1024.00, 29.300, 0.213, 0.3886, 0.3954, -0.424
134, 283949, 4.92, 4.98, 0.98, 28.72, 1024.00, 29.300, 0.217, 0.3924, 0.3941, -0.282
135, 285949, 4.97, 4.94, -0.41, 28.03, 1024.13, 29.337, 0.212, 0.3874, 0.3929, -0.150
136, 287949, 4.97, 4.98, -1.63, 26.59, 1024.00, 29.312, 0.201, 0.3764, 0.3915, -0.116
137, 289949, 4.97, 4.97, -2.09, 26.86, 1024.00, 29.312, 0.203, 0.3784, 0.3896, -0.203
138, 291949, 4.97, 4.95, -0.44, 27.39, 1024.00, 29.337, 0.207, 0.3825, 0.3877, -0.329
139, 293949, 4.95, 4.97, 0.08, 27.23, 1024.00, 29.312, 0.206, 0.3812, 0.3861, -0.404
140, 295949, 4.94, 4.94, 1.19, 27.56, 1024.00, 29.325, 0.208, 0.3838, 0.3848, -0.390
141, 297949, 4.92, 4.97, -0.55, 26.91, 1023.88, 29.325, 0.203, 0.3788, 0.3837, -0.335
