Timestamp,geo:lat,geo:long,Value,,sensor:model,sensor:package,sensor:capability,sensor:units
2015-07-07T16:17:04.000+00:00,37.8013085,-122.2905877,386,,,,,
2015-07-07T16:17:06.000+00:00,37.80130143,-122.2905565,409,,,,,
2015-07-07T16:17:08.000+00:00,37.80129844,-122.290534,410,,,,,
2015-07-07T16:17:10.000+00:00,37.80130042,-122.2905073,415,,,,,
2015-07-07T16:17:12.000+00:00,37.80129605,-122.2904774,410,,,,,
2015-07-07T16:17:14.000+00:00,37.80128702,-122.290449,415,,,,,
2015-07-07T16:17:16.000+00:00,37.80127144,-122.2904228,429,,,,,
2015-07-07T16:17:18.000+00:00,37.80126264,-122.2903932,420,,,,,
2015-07-07T16:17:20.000+00:00,37.80126037,-122.2903608,419,,,,,
2015-07-07T16:17:22.000+00:00,37.80125613,-122.2903306,409,,,,,
2015-07-07T16:17:24.000+00:00,37.80124866,-122.2902972,408,,,,,
2015-07-07T16:17:26.000+00:00,37.80124151,-122.2902668,410,,,,,
2015-07-07T16:17:28.000+00:00,37.80123614,-122.2902381,409,,,,,
2015-07-07T16:17:30.000+00:00,37.80123166,-122.2902096,396,,,,,
2015-07-07T16:17:32.000+00:00,37.80122562,-122.2901787,390,,,,,
2015-07-07T16:17:34.000+00:00,37.80121564,-122.2901552,378,,,,,
2015-07-07T16:17:36.000+00:00,37.8012065,-122.2901268,380,,,,,
2015-07-07T16:17:38.000+00:00,37.80119956,-122.2900938,383,,,,,
2015-07-07T16:17:40.000+00:00,37.80119546,-122.2900667,371,,,,,
2015-07-07T16:17:42.000+00:00,37.8011902,-122.2900382,362,,,,,
2015-07-07T16:17:44.000+00:00,37.80118427,-122.2900082,355,,,,,
2015-07-07T16:17:46.000+00:00,37.80118259,-122.2899787,360,,,,,
2015-07-07T16:17:48.000+00:00,37.80118173,-122.2899539,356,,,,,
2015-07-07T16:17:50.000+00:00,37.80117635,-122.2899262,362,,,,,
2015-07-07T16:17:52.000+00:00,37.80116977,-122.2898936,361,,,,,
2015-07-07T16:17:54.000+00:00,37.80116499,-122.2898674,353,,,,,
2015-07-07T16:17:56.000+00:00,37.80116087,-122.289838,360,,,,,
2015-07-07T16:17:58.000+00:00,37.80115491,-122.2898103,364,,,,,
2015-07-07T16:18:00.000+00:00,37.80115056,-122.2897833,363,,,,,
2015-07-07T16:18:02.000+00:00,37.80114599,-122.2897543,359,,,,,
2015-07-07T16:18:04.000+00:00,37.80114031,-122.2897253,360,,,,,
2015-07-07T16:18:06.000+00:00,37.80113611,-122.2896989,355,,,,,
2015-07-07T16:18:08.000+00:00,37.80113396,-122.2896723,361,,,,,
2015-07-07T16:18:10.000+00:00,37.80112844,-122.2896414,352,,,,,
2015-07-07T16:18:12.000+00:00,37.80112254,-122.2896128,352,,,,,
2015-07-07T16:18:14.000+00:00,37.80111567,-122.2895892,366,,,,,
2015-07-07T16:18:16.000+00:00,37.80110433,-122.2895605,367,,,,,
2015-07-07T16:18:18.000+00:00,37.80108364,-122.2895382,368,,,,,
2015-07-07T16:18:20.000+00:00,37.8010761,-122.2895159,369,,,,,
2015-07-07T16:18:22.000+00:00,37.80106587,-122.2894985,366,,,,,
2015-07-07T16:18:24.000+00:00,37.80106075,-122.2894915,358,,,,,
2015-07-07T16:18:26.000+00:00,37.80106075,-122.2894915,362,,,,,
2015-07-07T16:18:28.000+00:00,37.80106075,-122.2894915,368,,,,,
2015-07-07T16:18:30.000+00:00,37.80105779,-122.2894826,361,,,,,
2015-07-07T16:18:32.000+00:00,37.80105892,-122.2894832,366,,,,,
2015-07-07T16:18:34.000+00:00,37.80105186,-122.2894548,358,,,,,
2015-07-07T16:18:36.000+00:00,37.80103824,-122.2894163,349,,,,,
2015-07-07T16:18:38.000+00:00,37.80102871,-122.2893795,344,,,,,
2015-07-07T16:18:40.000+00:00,37.80101801,-122.2893388,346,,,,,
2015-07-07T16:18:42.000+00:00,37.80101962,-122.2893034,333,,,,,
2015-07-07T16:18:44.000+00:00,37.80102379,-122.2892646,329,,,,,
2015-07-07T16:18:46.000+00:00,37.80101864,-122.2892312,327,,,,,
2015-07-07T16:18:48.000+00:00,37.80101003,-122.2892011,321,,,,,
2015-07-07T16:18:50.000+00:00,37.80100158,-122.2891693,304,,,,,
2015-07-07T16:18:52.000+00:00,37.80099344,-122.2891374,300,,,,,
2015-07-07T16:18:54.000+00:00,37.8009921,-122.289119,293,,,,,
2015-07-07T16:18:56.000+00:00,37.8009914,-122.2891113,289,,,,,
2015-07-07T16:18:58.000+00:00,37.8009914,-122.2891113,286,,,,,
2015-07-07T16:19:00.000+00:00,37.8009914,-122.2891113,279,,,,,
2015-07-07T16:19:02.000+00:00,37.8009914,-122.2891113,289,,,,,
2015-07-07T16:19:04.000+00:00,37.8009914,-122.2891113,284,,,,,
2015-07-07T16:19:06.000+00:00,37.8009914,-122.2891113,285,,,,,
2015-07-07T16:19:08.000+00:00,37.8009914,-122.2891113,286,,,,,
2015-07-07T16:19:10.000+00:00,37.8009914,-122.2891113,281,,,,,
2015-07-07T16:19:12.000+00:00,37.8009914,-122.2891113,283,,,,,
2015-07-07T16:19:14.000+00:00,37.8009914,-122.2891113,283,,,,,
2015-07-07T16:19:16.000+00:00,37.8009914,-122.2891113,274,,,,,
2015-07-07T16:19:18.000+00:00,37.8009914,-122.2891113,275,,,,,
2015-07-07T16:19:20.000+00:00,37.8009914,-122.2891113,265,,,,,
2015-07-07T16:19:22.000+00:00,37.8009914,-122.2891113,261,,,,,
2015-07-07T16:19:24.000+00:00,37.8009914,-122.2891113,246,,,,,
2015-07-07T16:19:26.000+00:00,37.8009914,-122.2891113,268,,,,,
2015-07-07T16:19:28.000+00:00,37.8009914,-122.2891113,275,,,,,
2015-07-07T16:19:30.000+00:00,37.8009914,-122.2891113,303,,,,,
2015-07-07T16:19:32.000+00:00,37.8009914,-122.2891113,309,,,,,
2015-07-07T16:19:34.000+00:00,37.80099604,-122.2891133,301,,,,,
2015-07-07T16:19:36.000+00:00,37.80099375,-122.289113,305,,,,,
2015-07-07T16:19:38.000+00:00,37.80099375,-122.289113,332,,,,,
2015-07-07T16:19:40.000+00:00,37.80099375,-122.289113,346,,,,,
2015-07-07T16:19:42.000+00:00,37.80099375,-122.289113,369,,,,,
2015-07-07T16:19:44.000+00:00,37.80098089,-122.289126,370,,,,,
2015-07-07T16:19:46.000+00:00,37.80096608,-122.2891348,363,,,,,
2015-07-07T16:19:48.000+00:00,37.80096845,-122.2891334,387,,,,,
2015-07-07T16:19:50.000+00:00,37.80096845,-122.2891334,392,,,,,
2015-07-07T16:19:52.000+00:00,37.80096845,-122.2891334,397,,,,,
2015-07-07T16:19:54.000+00:00,37.80096845,-122.2891334,396,,,,,
2015-07-07T16:19:56.000+00:00,37.80096845,-122.2891334,403,,,,,
2015-07-07T16:19:58.000+00:00,37.80096845,-122.2891334,404,,,,,
2015-07-07T16:20:00.000+00:00,37.80096845,-122.2891334,392,,,,,
2015-07-07T16:20:02.000+00:00,37.80096845,-122.2891334,390,,,,,
2015-07-07T16:20:04.000+00:00,37.80096845,-122.2891334,369,,,,,
2015-07-07T16:20:06.000+00:00,37.80096845,-122.2891334,368,,,,,
2015-07-07T16:20:08.000+00:00,37.80096845,-122.2891334,366,,,,,
2015-07-07T16:20:10.000+00:00,37.80096845,-122.2891334,361,,,,,
2015-07-07T16:20:12.000+00:00,37.80096917,-122.2891327,351,,,,,
2015-07-07T16:20:14.000+00:00,37.80097181,-122.2891322,337,,,,,
2015-07-07T16:20:16.000+00:00,37.80097104,-122.2891311,345,,,,,
2015-07-07T16:20:18.000+00:00,37.80097104,-122.2891311,331,,,,,
2015-07-07T16:20:20.000+00:00,37.80097104,-122.2891311,327,,,,,
2015-07-07T16:20:22.000+00:00,37.80097196,-122.2891306,318,,,,,
2015-07-07T16:20:24.000+00:00,37.80097983,-122.289128,325,,,,,
2015-07-07T16:20:26.000+00:00,37.80097953,-122.2891262,305,,,,,
2015-07-07T16:20:28.000+00:00,37.80098151,-122.289122,303,,,,,
2015-07-07T16:20:30.000+00:00,37.80098801,-122.2891127,305,,,,,
2015-07-07T16:20:32.000+00:00,37.80098406,-122.2891121,305,,,,,
2015-07-07T16:20:34.000+00:00,37.80098406,-122.2891121,294,,,,,
2015-07-07T16:20:36.000+00:00,37.80098406,-122.2891121,288,,,,,
2015-07-07T16:20:38.000+00:00,37.80098406,-122.2891121,277,,,,,
2015-07-07T16:20:40.000+00:00,37.80098406,-122.2891121,268,,,,,
2015-07-07T16:20:42.000+00:00,37.80098406,-122.2891121,265,,,,,
2015-07-07T16:20:44.000+00:00,37.80098406,-122.2891121,317,,,,,
2015-07-07T16:20:46.000+00:00,37.80098406,-122.2891121,481,,,,,
2015-07-07T16:20:48.000+00:00,37.80098406,-122.2891121,590,,,,,
2015-07-07T16:20:50.000+00:00,37.80098406,-122.2891121,636,,,,,
2015-07-07T16:20:52.000+00:00,37.80098406,-122.2891121,626,,,,,
2015-07-07T16:20:54.000+00:00,37.80098406,-122.2891121,576,,,,,
2015-07-07T16:20:56.000+00:00,37.80098406,-122.2891121,547,,,,,
2015-07-07T16:20:58.000+00:00,37.80098406,-122.2891121,512,,,,,
2015-07-07T16:21:00.000+00:00,37.80098406,-122.2891121,486,,,,,
2015-07-07T16:21:02.000+00:00,37.80098406,-122.2891121,460,,,,,
2015-07-07T16:21:04.000+00:00,37.80098406,-122.2891121,439,,,,,
2015-07-07T16:21:06.000+00:00,37.80098406,-122.2891121,422,,,,,
2015-07-07T16:21:08.000+00:00,37.80098406,-122.2891121,421,,,,,
2015-07-07T16:21:10.000+00:00,37.80098406,-122.2891121,409,,,,,
2015-07-07T16:21:12.000+00:00,37.80098406,-122.2891121,388,,,,,
2015-07-07T16:21:14.000+00:00,37.80098406,-122.2891121,356,,,,,
2015-07-07T16:21:16.000+00:00,37.80098406,-122.2891121,339,,,,,
2015-07-07T16:21:18.000+00:00,37.80098406,-122.2891121,323,,,,,
2015-07-07T16:21:20.000+00:00,37.80098406,-122.2891121,317,,,,,
2015-07-07T16:21:22.000+00:00,37.80098406,-122.2891121,303,,,,,
2015-07-07T16:21:24.000+00:00,37.80098406,-122.2891121,287,,,,,
2015-07-07T16:21:26.000+00:00,37.80098406,-122.2891121,271,,,,,
2015-07-07T16:21:28.000+00:00,37.80098406,-122.2891121,274,,,,,
2015-07-07T16:21:30.000+00:00,37.80098312,-122.2891162,257,,,,,
2015-07-07T16:21:32.000+00:00,37.80099552,-122.2891284,256,,,,,
2015-07-07T16:21:34.000+00:00,37.80099552,-122.2891284,246,,,,,
2015-07-07T16:21:36.000+00:00,37.80099552,-122.2891284,258,,,,,
2015-07-07T16:21:38.000+00:00,37.80099552,-122.2891284,266,,,,,
2015-07-07T16:21:40.000+00:00,37.80099552,-122.2891284,276,,,,,
2015-07-07T16:21:42.000+00:00,37.8009944,-122.2891349,277,,,,,
2015-07-07T16:21:44.000+00:00,37.80100006,-122.2891539,267,,,,,
2015-07-07T16:21:46.000+00:00,37.80101008,-122.2891864,268,,,,,
2015-07-07T16:21:48.000+00:00,37.8010206,-122.289217,259,,,,,
2015-07-07T16:21:50.000+00:00,37.8010287,-122.2892579,251,,,,,
2015-07-07T16:21:52.000+00:00,37.80103321,-122.2892866,243,,,,,
2015-07-07T16:21:54.000+00:00,37.80104035,-122.2893137,240,,,,,
2015-07-07T16:21:56.000+00:00,37.80104974,-122.2893436,249,,,,,
2015-07-07T16:21:58.000+00:00,37.80105609,-122.2893807,232,,,,,
2015-07-07T16:22:00.000+00:00,37.80107062,-122.2894213,218,,,,,
2015-07-07T16:22:02.000+00:00,37.80108503,-122.2894561,223,,,,,
2015-07-07T16:22:04.000+00:00,37.80109536,-122.2894869,223,,,,,
2015-07-07T16:22:06.000+00:00,37.80110504,-122.2895132,220,,,,,
2015-07-07T16:22:08.000+00:00,37.80111312,-122.2895367,217,,,,,
2015-07-07T16:22:10.000+00:00,37.80111896,-122.2895675,221,,,,,
2015-07-07T16:22:12.000+00:00,37.8011238,-122.2895943,232,,,,,
2015-07-07T16:22:14.000+00:00,37.80112828,-122.2896203,219,,,,,
2015-07-07T16:22:16.000+00:00,37.80113351,-122.2896476,221,,,,,
2015-07-07T16:22:18.000+00:00,37.80114233,-122.28968,216,,,,,
2015-07-07T16:22:20.000+00:00,37.80114925,-122.2897052,227,,,,,
2015-07-07T16:22:22.000+00:00,37.8011574,-122.2897306,226,,,,,
2015-07-07T16:22:24.000+00:00,37.80116559,-122.2897608,227,,,,,
2015-07-07T16:22:26.000+00:00,37.80116983,-122.2897888,222,,,,,
2015-07-07T16:22:28.000+00:00,37.80117405,-122.2898204,219,,,,,
2015-07-07T16:22:30.000+00:00,37.80118297,-122.2898542,232,,,,,
2015-07-07T16:22:32.000+00:00,37.80118536,-122.289881,227,,,,,
2015-07-07T16:22:34.000+00:00,37.80118674,-122.2899109,243,,,,,
2015-07-07T16:22:36.000+00:00,37.80118657,-122.2899415,242,,,,,
2015-07-07T16:22:38.000+00:00,37.8011891,-122.2899724,235,,,,,
2015-07-07T16:22:40.000+00:00,37.80119347,-122.2900052,247,,,,,
2015-07-07T16:22:42.000+00:00,37.80119685,-122.2900336,261,,,,,
2015-07-07T16:22:44.000+00:00,37.80120409,-122.2900603,263,,,,,
2015-07-07T16:22:46.000+00:00,37.80120682,-122.2900833,277,,,,,
2015-07-07T16:22:48.000+00:00,37.80120837,-122.2901118,283,,,,,
2015-07-07T16:22:50.000+00:00,37.80120925,-122.2901427,283,,,,,
2015-07-07T16:22:52.000+00:00,37.80121342,-122.290174,290,,,,,
2015-07-07T16:22:54.000+00:00,37.80122417,-122.2901982,297,,,,,
2015-07-07T16:22:56.000+00:00,37.80123012,-122.2902234,300,,,,,
2015-07-07T16:22:58.000+00:00,37.80123311,-122.2902539,296,,,,,
2015-07-07T16:23:00.000+00:00,37.80123665,-122.2902814,306,,,,,
2015-07-07T16:23:02.000+00:00,37.80124588,-122.2903132,302,,,,,
2015-07-07T16:23:04.000+00:00,37.80125687,-122.2903449,304,,,,,
2015-07-07T16:23:06.000+00:00,37.8012656,-122.2903764,296,,,,,
2015-07-07T16:23:08.000+00:00,37.80127304,-122.2904039,302,,,,,
2015-07-07T16:23:10.000+00:00,37.80127819,-122.2904328,287,,,,,
2015-07-07T16:23:12.000+00:00,37.80128165,-122.2904614,289,,,,,
2015-07-07T16:23:14.000+00:00,37.80128876,-122.2904911,293,,,,,
2015-07-07T16:23:16.000+00:00,37.80129816,-122.2905207,290,,,,,
2015-07-07T16:23:18.000+00:00,37.80130421,-122.2905505,284,,,,,
2015-07-07T16:23:20.000+00:00,37.80130878,-122.2905828,299,,,,,
2015-07-07T16:23:22.000+00:00,37.80131523,-122.2906136,305,,,,,
2015-07-07T16:23:24.000+00:00,37.80132012,-122.2906382,324,,,,,
2015-07-07T16:23:26.000+00:00,37.8013279,-122.2906651,331,,,,,
2015-07-07T16:23:28.000+00:00,37.80133347,-122.2906917,336,,,,,
2015-07-07T16:23:30.000+00:00,37.80133913,-122.2907161,342,,,,,
2015-07-07T16:23:32.000+00:00,37.8013488,-122.2907439,337,,,,,
2015-07-07T16:23:34.000+00:00,37.80135503,-122.29077,331,,,,,
2015-07-07T16:23:36.000+00:00,37.80136242,-122.2907974,318,,,,,
2015-07-07T16:23:38.000+00:00,37.80136889,-122.2908263,306,,,,,
2015-07-07T16:23:40.000+00:00,37.80137389,-122.2908507,307,,,,,
2015-07-07T16:23:42.000+00:00,37.80138348,-122.290876,308,,,,,
2015-07-07T16:23:44.000+00:00,37.80139533,-122.2909026,310,,,,,
2015-07-07T16:23:46.000+00:00,37.80140641,-122.2909313,323,,,,,
2015-07-07T16:23:48.000+00:00,37.80141451,-122.2909601,343,,,,,
2015-07-07T16:23:50.000+00:00,37.80141594,-122.2909858,347,,,,,
2015-07-07T16:23:52.000+00:00,37.80141353,-122.2910129,345,,,,,
2015-07-07T16:23:54.000+00:00,37.80141716,-122.2910438,337,,,,,
2015-07-07T16:23:56.000+00:00,37.80142706,-122.2910776,339,,,,,
2015-07-07T16:23:58.000+00:00,37.80143501,-122.291108,325,,,,,
2015-07-07T16:24:00.000+00:00,37.80144004,-122.2911327,330,,,,,
2015-07-07T16:24:02.000+00:00,37.80144715,-122.2911585,327,,,,,
2015-07-07T16:24:04.000+00:00,37.80145591,-122.2911837,319,,,,,
2015-07-07T16:24:06.000+00:00,37.80146238,-122.2912036,317,,,,,
2015-07-07T16:24:08.000+00:00,37.80146822,-122.2912235,315,,,,,
2015-07-07T16:24:10.000+00:00,37.8014661,-122.2912491,308,,,,,
2015-07-07T16:24:12.000+00:00,37.80146501,-122.2912698,314,,,,,
2015-07-07T16:24:14.000+00:00,37.80145707,-122.2912994,316,,,,,
2015-07-07T16:24:16.000+00:00,37.80145724,-122.2913301,307,,,,,
2015-07-07T16:24:18.000+00:00,37.80146057,-122.2913697,307,,,,,
2015-07-07T16:24:20.000+00:00,37.80147119,-122.2913944,317,,,,,
2015-07-07T16:24:22.000+00:00,37.80147628,-122.2914219,323,,,,,
2015-07-07T16:24:24.000+00:00,37.80148275,-122.2914468,324,,,,,
2015-07-07T16:24:26.000+00:00,37.80149195,-122.2914714,338,,,,,
2015-07-07T16:24:28.000+00:00,37.80150086,-122.2915009,329,,,,,
2015-07-07T16:24:30.000+00:00,37.80151061,-122.2915337,340,,,,,
2015-07-07T16:24:32.000+00:00,37.80152094,-122.2915632,333,,,,,
2015-07-07T16:24:34.000+00:00,37.80152898,-122.2915934,331,,,,,
2015-07-07T16:24:36.000+00:00,37.8015388,-122.2916222,324,,,,,
2015-07-07T16:24:38.000+00:00,37.80154967,-122.2916529,322,,,,,
2015-07-07T16:24:40.000+00:00,37.80156049,-122.2916842,330,,,,,
2015-07-07T16:24:42.000+00:00,37.80157536,-122.2917174,328,,,,,
2015-07-07T16:24:44.000+00:00,37.80159085,-122.2917502,322,,,,,
2015-07-07T16:24:46.000+00:00,37.80160217,-122.2917815,329,,,,,
2015-07-07T16:24:48.000+00:00,37.80161308,-122.2918142,329,,,,,
2015-07-07T16:24:50.000+00:00,37.80162241,-122.2918461,329,,,,,
2015-07-07T16:24:52.000+00:00,37.80162737,-122.2918766,335,,,,,
2015-07-07T16:24:54.000+00:00,37.80162998,-122.2919051,333,,,,,
2015-07-07T16:24:56.000+00:00,37.80163802,-122.2919314,347,,,,,
2015-07-07T16:24:58.000+00:00,37.80164844,-122.2919548,345,,,,,
2015-07-07T16:25:00.000+00:00,37.80166348,-122.2919858,339,,,,,
2015-07-07T16:25:02.000+00:00,37.80167191,-122.2920079,340,,,,,
